Episode,Timestep,Reward
38669,20,-35
38670,20,-80
38671,20,-80
38672,20,-65
38673,18,25
38674,20,-65
38675,20,-65
38676,20,-125
38677,12,115
38678,20,-110
38679,20,-140
38680,13,60
38681,20,-125
38682,20,-65
38683,20,-80
38684,20,-125
38685,20,-110
38686,7,135
38687,20,-170
38688,20,-20
38689,6,130
38690,20,-35
38691,11,140
38692,20,-50
38693,11,155
38694,20,-80
38695,20,-80
38696,9,145
38697,17,155
38698,20,-185
38699,20,-80
38700,20,-50
38701,20,-140
38702,11,155
38703,13,135
38704,20,-110
38705,20,-35
38706,6,130
38707,20,-95
38708,20,-50
38709,20,-155
38710,20,-35
38711,20,-155
38712,20,-50
38713,20,-140
38714,20,-50
38715,20,-155
38716,20,-50
38717,20,-110
38718,20,-50
38719,20,-125
38720,20,-185
38721,10,150
38722,6,130
38723,20,-155
38724,20,-80
38725,20,-80
38726,20,-125
38727,12,115
38728,13,150
38729,20,-80
38730,20,-155
38731,20,-170
38732,20,-140
38733,20,-95
38734,11,155
38735,20,-80
38736,20,-110
38737,18,145
38738,5,125
38739,20,-95
38740,20,-140
38741,12,115
38742,18,55
38743,20,-50
38744,20,-110
38745,20,-125
38746,20,-65
38747,20,-35
38748,20,-110
38749,20,-110
38750,20,-50
38751,20,-125
38752,6,130
38753,2,110
38754,20,-155
38755,20,-95
38756,8,140
38757,20,-110
38758,20,-140
38759,20,-95
38760,7,135
38761,5,125
38762,9,145
38763,20,-95
38764,20,10
38765,20,-95
38766,6,115
38767,20,-50
38768,20,-110
38769,20,-20
38770,5,125
38771,20,-80
38772,20,-95
38773,20,-110
38774,8,140
38775,10,135
38776,7,135
38777,11,95
38778,20,-125
38779,6,130
38780,10,150
38781,20,-95
38782,20,-65
38783,20,-80
38784,20,-110
38785,20,-125
38786,20,-110
38787,15,115
38788,12,160
38789,20,-95
38790,11,155
38791,3,115
38792,20,-110
38793,20,-140
38794,20,-80
38795,20,-65
38796,8,140
38797,7,135
38798,7,135
38799,20,-50
38800,12,115
38801,20,-50
38802,8,140
38803,20,-140
38804,14,110
38805,20,-95
38806,20,-140
38807,20,-80
38808,19,15
38809,6,130
38810,20,-80
38811,14,80
38812,11,155
38813,10,150
38814,20,-80
38815,15,160
38816,20,-110
38817,20,-65
38818,20,-140
38819,6,130
38820,20,-95
38821,20,-35
38822,20,-110
38823,20,-80
38824,20,-50
38825,20,-110
38826,13,165
38827,20,-35
38828,20,-65
38829,20,-65
38830,20,-95
38831,10,75
38832,20,-95
38833,20,-125
38834,4,120
38835,15,55
38836,7,135
38837,20,-140
38838,20,-65
38839,10,150
38840,20,-65
38841,11,155
38842,20,-125
38843,11,155
38844,20,-65
38845,5,125
38846,17,125
38847,7,135
38848,20,-65
38849,20,-155
38850,20,-110
38851,6,130
38852,20,-65
38853,20,-80
38854,20,-35
38855,20,-110
38856,20,-65
38857,20,-35
38858,20,-125
38859,10,150
38860,10,150
38861,20,-35
38862,9,145
38863,20,-35
38864,20,-110
38865,20,-125
38866,20,-80
38867,11,95
38868,20,-35
38869,8,125
38870,20,-80
38871,11,155
38872,20,-95
38873,20,-80
38874,8,140
38875,20,-155
38876,11,155
38877,6,130
38878,20,-65
38879,12,100
38880,20,-125
38881,20,-95
38882,20,-110
38883,20,-50
38884,12,100
38885,11,155
38886,20,-95
38887,20,-80
38888,20,-80
38889,20,-20
38890,20,-80
38891,20,-125
38892,18,25
38893,20,-95
38894,8,140
38895,20,-155
38896,11,155
38897,20,-80
38898,20,-95
38899,9,145
38900,5,125
38901,12,130
38902,10,120
38903,20,-35
38904,16,60
38905,20,-140
38906,20,-125
38907,20,-95
38908,9,145
38909,11,155
38910,7,135
38911,20,-170
38912,20,-110
38913,20,-170
38914,20,-95
38915,20,-125
38916,20,-170
38917,20,-125
38918,20,-95
38919,20,-65
38920,20,-5
38921,20,-110
38922,20,-155
38923,20,-65
38924,9,145
38925,18,85
38926,20,-50
38927,5,125
38928,20,-80
38929,20,-155
38930,20,-35
38931,20,-95
38932,20,-50
38933,13,165
38934,20,-125
38935,20,-110
38936,8,95
38937,20,-65
38938,20,-20
38939,20,-50
38940,20,-50
38941,20,-65
38942,20,-140
38943,20,-125
38944,20,-140
38945,5,125
38946,20,-140
38947,20,-200
38948,20,-35
38949,20,40
38950,20,-125
38951,20,-80
38952,20,-50
38953,7,135
38954,5,125
38955,10,150
38956,20,-80
38957,20,-50
38958,20,-110
38959,6,130
38960,8,140
38961,20,-65
38962,20,-95
38963,20,-170
38964,20,-110
38965,20,-110
38966,11,140
38967,20,-65
38968,20,-155
38969,20,-140
38970,9,115
38971,20,-110
38972,20,-80
38973,20,-50
38974,20,-50
38975,20,-80
38976,7,135
38977,20,-65
38978,7,135
38979,7,135
38980,8,110
38981,20,-170
38982,20,-65
38983,20,-125
38984,20,-140
38985,20,-80
38986,15,25
38987,20,-155
38988,20,-50
38989,9,145
38990,20,-125
38991,20,-110
38992,20,-80
38993,20,-110
38994,20,-140
38995,20,-95
38996,20,-140
38997,20,-110
38998,20,-110
38999,11,155
39000,20,-65
39001,20,-65
39002,16,105
39003,20,-140
39004,20,35
39005,20,-50
39006,20,-65
39007,20,-95
39008,10,150
39009,20,-65
39010,20,-50
39011,20,-125
39012,3,115
39013,8,110
39014,20,-125
39015,20,-140
39016,16,60
39017,20,-110
39018,20,-95
39019,20,-80
39020,20,-140
39021,20,-35
39022,20,-65
39023,6,130
39024,20,-185
39025,20,-50
39026,20,-110
39027,6,100
39028,20,-140
39029,9,145
39030,2,110
39031,20,-125
39032,6,130
39033,20,-65
39034,20,-80
39035,20,-110
39036,8,110
39037,20,-110
39038,20,-20
39039,9,145
39040,11,155
39041,20,-140
39042,14,170
39043,10,90
39044,20,-110
39045,20,-125
39046,20,-95
39047,20,-80
39048,20,-95
39049,7,120
39050,20,-20
39051,20,-155
39052,20,-50
39053,20,-35
39054,20,-170
39055,20,-65
39056,20,-125
39057,5,125
39058,20,-110
39059,12,160
39060,20,-20
39061,9,145
39062,12,130
39063,20,-20
39064,20,-35
39065,9,145
39066,8,140
39067,20,-125
39068,20,-125
39069,8,140
39070,20,-200
39071,20,-155
39072,5,125
39073,20,-80
39074,16,30
39075,20,-155
39076,9,70
39077,20,-155
39078,20,-80
39079,20,-125
39080,20,-125
39081,4,120
39082,20,-125
39083,13,165
39084,20,-80
39085,8,140
39086,14,140
39087,20,-110
39088,20,-140
39089,10,150
39090,20,-35
39091,20,-125
39092,20,-80
39093,20,-20
39094,12,115
39095,10,150
39096,9,145
39097,20,-35
39098,20,-125
39099,20,-35
39100,20,-80
39101,20,-125
39102,20,-50
39103,20,-35
39104,20,10
39105,20,-125
39106,20,-155
39107,20,-80
39108,14,125
39109,5,125
39110,20,-140
39111,15,175
39112,8,140
39113,20,-200
39114,5,125
39115,12,160
39116,20,-20
39117,11,155
39118,20,-155
39119,8,140
39120,20,-125
39121,20,-95
39122,5,125
39123,20,-65
39124,20,-95
39125,20,-65
39126,20,-140
39127,20,-95
39128,20,-110
39129,20,-110
39130,20,-35
39131,20,-50
39132,20,-125
39133,19,165
39134,15,100
39135,8,140
39136,20,-110
39137,20,-95
39138,6,130
39139,20,-140
39140,20,-155
39141,20,-50
39142,12,160
39143,20,-95
39144,20,-65
39145,6,130
39146,20,-110
39147,20,-65
39148,20,-20
39149,20,-110
39150,5,125
39151,20,-80
39152,11,80
39153,20,-65
39154,20,-140
39155,7,135
39156,20,-110
39157,6,130
39158,20,-95
39159,20,-80
39160,20,-125
39161,20,-95
39162,20,-65
39163,20,-50
39164,11,140
39165,5,125
39166,20,-170
39167,20,10
39168,20,-80
39169,16,75
39170,20,-110
39171,20,-5
39172,5,125
39173,9,145
39174,20,-80
39175,20,-95
39176,20,-110
39177,20,-95
39178,12,160
39179,13,165
39180,12,160
39181,20,-80
39182,20,-80
39183,20,-125
39184,9,145
39185,20,-95
39186,20,-155
39187,20,-65
39188,7,135
39189,20,-35
39190,20,-125
39191,20,-110
39192,8,140
39193,20,-110
39194,20,-170
39195,8,125
39196,7,120
39197,20,10
39198,20,-80
39199,10,150
39200,20,-110
39201,8,140
39202,12,160
39203,13,120
39204,20,-65
39205,20,-125
39206,20,-65
39207,20,-50
39208,20,-35
39209,20,-140
39210,4,120
39211,7,135
39212,20,-185
39213,20,-80
39214,11,95
39215,5,125
39216,20,-140
39217,8,140
39218,20,50
39219,20,-140
39220,11,155
39221,20,-125
39222,20,-185
39223,20,-20
39224,20,-140
39225,20,-110
39226,6,130
39227,20,-35
39228,20,-20
39229,20,-110
39230,7,120
39231,20,-65
39232,15,130
39233,20,-65
39234,5,125
39235,11,155
39236,20,50
39237,20,-110
39238,20,-155
39239,20,-80
39240,6,130
39241,20,-95
39242,20,-110
39243,13,135
39244,20,-155
39245,20,-50
39246,20,-80
39247,20,-140
39248,20,-140
39249,20,-65
39250,20,-125
39251,5,125
39252,19,75
39253,20,-140
39254,20,-125
39255,20,-20
39256,20,-5
39257,20,-65
39258,20,-125
39259,20,-35
39260,20,-35
39261,8,125
39262,20,25
39263,20,-95
39264,4,105
39265,8,140
39266,20,-50
39267,9,145
39268,17,50
39269,20,-125
39270,20,-65
39271,20,-65
39272,20,-140
39273,20,-110
39274,20,-200
39275,20,10
39276,20,-65
39277,20,-95
39278,12,160
39279,20,-110
39280,20,-170
39281,20,-20
39282,20,-50
39283,20,-50
39284,20,-35
39285,6,130
39286,20,-110
39287,20,-20
39288,20,-110
39289,20,-155
39290,20,-20
39291,20,-35
39292,20,-65
39293,20,-95
39294,20,-20
39295,20,-155
39296,20,-155
39297,20,-35
39298,20,-80
39299,6,130
39300,6,130
39301,10,150
39302,20,-65
39303,20,-125
39304,20,-125
39305,20,-80
39306,20,-50
39307,20,-80
39308,20,-110
39309,20,-185
39310,9,145
39311,20,-110
39312,20,-125
39313,20,-95
39314,20,-95
39315,20,-110
39316,20,-110
39317,20,-95
39318,20,-50
39319,20,-140
39320,20,-80
39321,20,-50
39322,15,160
39323,11,80
39324,20,-125
39325,20,-65
39326,20,-155
39327,20,-140
39328,16,60
39329,14,155
39330,20,-110
39331,7,120
39332,20,-20
39333,20,-110
39334,20,-140
39335,20,-95
39336,20,-125
39337,13,165
39338,9,145
39339,20,-95
39340,20,-125
39341,3,115
39342,20,-65
39343,20,-5
39344,8,110
39345,20,-155
39346,11,110
39347,20,-80
39348,16,90
39349,20,-110
39350,12,100
39351,9,145
39352,20,-80
39353,12,70
39354,20,-50
39355,20,-155
39356,20,-65
39357,14,50
39358,20,-50
39359,20,-140
39360,20,-170
39361,20,-35
39362,11,155
39363,20,-125
39364,20,-200
39365,7,135
39366,20,-155
39367,14,65
39368,5,125
39369,20,-110
39370,20,-95
39371,20,-35
39372,20,-170
39373,7,135
39374,20,-95
39375,20,-50
39376,3,115
39377,20,-110
39378,20,-170
39379,20,-95
39380,11,80
39381,19,105
39382,20,-140
39383,20,-35
39384,20,-65
39385,7,135
39386,20,-35
39387,20,-20
39388,20,-125
39389,20,-80
39390,10,135
39391,20,-50
39392,5,125
39393,20,-125
39394,20,-110
39395,20,-185
39396,20,-80
39397,20,-80
39398,8,140
39399,20,-155
39400,20,-50
39401,20,-65
39402,20,-80
39403,20,-95
39404,20,-50
39405,10,105
39406,10,150
39407,20,-80
39408,8,140
39409,20,-155
39410,6,130
39411,9,145
39412,20,-50
39413,4,120
39414,8,140
39415,14,125
39416,20,-110
39417,20,-65
39418,19,45
39419,20,65
39420,20,-185
39421,12,40
39422,20,-140
39423,20,-20
39424,20,-65
39425,20,-80
39426,20,-35
39427,6,130
39428,20,-50
39429,17,95
39430,20,-50
39431,20,-65
39432,20,-95
39433,20,-110
39434,10,150
39435,20,-95
39436,4,120
39437,20,-80
39438,20,-125
39439,20,-50
39440,3,115
39441,20,-35
39442,20,-95
39443,11,80
39444,20,-50
39445,20,-125
39446,20,-125
39447,3,115
39448,20,-155
39449,15,175
39450,20,-80
39451,18,25
39452,20,-110
39453,2,110
39454,20,-140
39455,5,125
39456,20,-35
39457,20,-140
39458,20,-80
39459,20,-110
39460,20,-110
39461,20,-20
39462,20,-95
39463,20,-110
39464,20,-170
39465,15,115
39466,20,-5
39467,20,-35
39468,20,-80
39469,20,-140
39470,7,135
39471,20,-110
39472,19,75
39473,20,-110
39474,20,-170
39475,20,-65
39476,8,140
39477,20,-80
39478,10,150
39479,20,-170
39480,20,20
39481,5,125
39482,20,-65
39483,5,125
39484,20,-80
39485,20,-110
39486,20,-65
39487,20,-110
39488,20,-65
39489,20,-125
39490,20,-35
39491,20,-95
39492,9,115
39493,20,-65
39494,16,105
39495,18,55
39496,20,-80
39497,11,155
39498,20,-170
39499,20,-80
39500,20,-80
39501,20,-80
39502,20,-110
39503,20,-65
39504,13,165
39505,20,-80
39506,20,-95
39507,20,-110
39508,7,105
39509,7,135
39510,20,-80
39511,20,-65
39512,20,-170
39513,20,-110
39514,20,-110
39515,12,115
39516,6,130
39517,20,-110
39518,20,-155
39519,13,150
39520,20,-140
39521,20,-110
39522,20,-65
39523,10,90
39524,8,140
39525,6,130
39526,20,-65
39527,20,-110
39528,6,130
39529,10,150
39530,20,-125
39531,20,-80
39532,11,155
39533,20,-80
39534,20,-80
39535,20,-65
39536,20,-125
39537,8,140
39538,10,150
39539,20,-95
39540,20,-125
39541,20,-95
39542,20,-95
39543,20,-140
39544,20,-35
39545,20,-155
39546,20,-65
39547,20,-155
39548,20,-185
39549,20,-65
39550,8,140
39551,20,-125
39552,9,145
39553,11,155
39554,8,140
39555,20,-125
39556,20,-80
39557,18,85
39558,20,-5
39559,20,-95
39560,20,10
39561,9,145
39562,8,140
39563,10,150
39564,20,-80
39565,20,-140
39566,8,140
39567,20,-125
39568,20,-170
39569,20,-65
39570,20,-155
39571,20,-155
39572,20,-110
39573,14,35
39574,20,-65
39575,20,-95
39576,20,-95
39577,7,135
39578,20,-110
39579,18,85
39580,20,-65
39581,20,-110
39582,10,105
39583,20,-140
39584,8,140
39585,17,20
39586,12,145
39587,20,-35
39588,20,-110
39589,7,135
39590,20,-50
39591,20,-5
39592,9,85
39593,20,-140
39594,20,-170
39595,20,-35
39596,20,-50
39597,20,-170
39598,20,-35
39599,12,160
39600,20,-110
39601,20,-140
39602,20,-170
39603,7,135
39604,10,150
39605,8,140
39606,20,-20
39607,8,140
39608,20,-50
39609,20,-95
39610,20,-140
39611,20,-125
39612,20,-80
39613,9,145
39614,20,-140
39615,20,-35
39616,7,135
39617,12,100
39618,13,75
39619,20,10
39620,7,135
39621,20,-95
39622,20,-110
39623,20,-125
39624,8,140
39625,20,-125
39626,20,-95
39627,14,140
39628,20,-155
39629,9,145
39630,20,-50
39631,20,-80
39632,20,-10
39633,20,-95
39634,12,160
39635,20,-80
39636,20,-125
39637,8,140
39638,20,-20
39639,20,-110
39640,20,-125
39641,20,-80
39642,6,130
39643,20,-50
39644,20,-140
39645,20,-110
39646,6,130
39647,7,135
39648,15,160
39649,6,130
39650,9,145
39651,20,-65
39652,20,-140
39653,20,-65
39654,15,115
39655,12,160
39656,6,130
39657,6,130
39658,20,-110
39659,4,120
39660,20,-155
39661,20,-140
39662,20,-185
39663,20,-155
39664,5,125
39665,20,-125
39666,20,-95
39667,5,125
39668,9,145
39669,20,-200
39670,19,0
39671,5,125
39672,14,140
39673,7,135
39674,20,-50
39675,20,-155
39676,20,-140
39677,12,160
39678,20,-5
39679,16,75
39680,20,-110
39681,20,-50
39682,20,-65
39683,20,-80
39684,20,-80
39685,20,-95
39686,14,110
39687,20,-95
39688,11,155
39689,20,-80
39690,20,-65
39691,6,130
39692,20,-125
39693,20,-110
39694,20,-50
39695,20,-50
39696,20,-65
39697,20,40
39698,20,-35
39699,14,140
39700,20,-110
39701,18,55
39702,20,-110
39703,11,110
39704,20,-170
39705,20,-110
39706,7,135
39707,20,-110
39708,20,-80
39709,20,-110
39710,20,-140
39711,20,-110
39712,20,-50
39713,15,40
39714,20,-80
39715,16,60
39716,8,125
39717,18,55
39718,11,125
39719,20,-35
39720,20,-125
39721,20,-110
39722,20,-95
39723,20,-50
39724,6,130
39725,20,-125
39726,9,85
39727,5,125
39728,10,150
39729,13,165
39730,20,-140
39731,20,-20
39732,20,-95
39733,20,-125
39734,20,-95
39735,20,-110
39736,20,-140
39737,9,145
39738,6,130
39739,20,-95
39740,20,35
39741,13,105
39742,20,-80
39743,20,-95
39744,20,-80
39745,20,-110
39746,2,110
39747,20,-50
39748,20,-50
39749,5,125
39750,11,140
39751,20,-5
39752,15,85
39753,20,-140
39754,20,-110
39755,12,160
39756,20,-5
39757,20,-110
39758,20,-95
39759,14,125
39760,20,-50
39761,11,140
39762,20,-80
39763,9,145
39764,20,-125
39765,20,-140
39766,20,-50
39767,20,-110
39768,20,-140
39769,6,130
39770,6,130
39771,5,125
39772,20,-95
39773,11,155
39774,20,-65
39775,9,130
39776,20,-80
39777,3,115
39778,20,-95
39779,20,-110
39780,20,-35
39781,20,-80
39782,20,-95
39783,20,-50
39784,20,-50
39785,20,-20
39786,19,45
39787,20,-80
39788,20,-80
39789,10,150
39790,20,-110
39791,20,-95
39792,14,110
39793,20,25
39794,5,125
39795,10,150
39796,20,-50
39797,20,-125
39798,8,140
39799,20,-125
39800,20,-125
39801,11,140
39802,20,-110
39803,20,-65
39804,20,-50
39805,13,165
39806,20,-65
39807,20,-35
39808,13,135
39809,20,-95
39810,20,-80
39811,14,140
39812,20,-95
39813,20,-200
39814,13,105
39815,15,115
39816,20,-110
39817,20,-65
39818,20,-65
39819,20,-65
39820,20,-80
39821,20,-50
39822,20,-125
39823,10,150
39824,3,115
39825,20,-50
39826,8,125
39827,14,125
39828,20,-80
39829,9,145
39830,20,-185
39831,12,130
39832,20,-20
39833,20,-125
39834,9,145
39835,20,10
39836,2,110
39837,20,-170
39838,12,40
39839,20,-50
39840,20,-20
39841,20,-95
39842,20,-185
39843,20,-50
39844,7,135
39845,20,-140
39846,20,-50
39847,20,-110
39848,20,-110
39849,20,-95
39850,20,-95
39851,20,-110
39852,10,150
39853,20,-140
39854,6,130
39855,7,135
39856,20,-95
39857,20,-125
39858,20,-125
39859,5,125
39860,20,-125
39861,20,-200
39862,20,-80
39863,20,-80
39864,20,-95
39865,20,-125
39866,20,-110
39867,20,-5
39868,20,-170
39869,20,-110
39870,20,-50
39871,20,-140
39872,20,-110
39873,20,-50
39874,20,-35
39875,20,-50
39876,7,135
39877,20,-125
39878,9,145
39879,20,-50
39880,7,120
39881,20,-95
39882,20,-80
39883,7,135
39884,20,-110
39885,9,130
39886,10,150
39887,20,-95
39888,20,-35
39889,20,-110
39890,20,-80
39891,16,135
39892,20,10
39893,8,140
39894,20,-80
39895,20,-65
39896,17,95
39897,7,135
39898,20,-110
39899,4,120
39900,13,150
39901,20,-80
39902,20,-140
39903,20,35
39904,6,130
39905,9,145
39906,20,-125
39907,20,-35
39908,5,125
39909,20,-50
39910,20,-80
39911,20,-155
39912,20,-110
39913,20,-125
39914,10,150
39915,20,-80
39916,9,145
39917,20,-95
39918,14,95
39919,18,70
39920,20,-140
39921,13,105
39922,20,-110
39923,20,-50
39924,20,-125
39925,6,130
39926,20,-80
39927,20,-140
39928,20,-155
39929,20,-155
39930,20,-35
39931,20,-80
39932,20,-95
39933,11,155
39934,20,-110
39935,20,-170
39936,20,-80
39937,20,-80
39938,20,-65
39939,20,-140
39940,20,-35
39941,20,-65
39942,6,130
39943,8,140
39944,20,-110
39945,7,135
39946,8,110
39947,20,-110
39948,20,-110
39949,20,-95
39950,20,-20
39951,5,125
39952,20,-95
39953,20,-65
39954,20,-140
39955,20,-50
39956,20,-35
39957,20,-50
39958,20,-110
39959,20,-55
39960,13,45
39961,20,-155
39962,20,-110
39963,20,-50
39964,20,-185
39965,18,70
39966,20,-140
39967,20,-65
39968,20,-110
39969,20,-95
39970,20,-20
39971,20,-65
39972,20,-125
39973,20,-80
39974,20,-65
39975,9,145
39976,20,-110
39977,20,-65
39978,11,155
39979,20,-125
39980,7,135
39981,3,115
39982,4,120
39983,20,-140
39984,20,-185
39985,6,130
39986,20,-170
39987,11,155
39988,20,-95
39989,9,130
39990,10,150
39991,8,140
39992,13,120
39993,20,-95
39994,20,-140
39995,14,155
39996,7,135
39997,20,-140
39998,20,-155
39999,20,-65
40000,5,125
40001,20,-65
40002,3,115
40003,20,-5
40004,20,-80
40005,20,-35
40006,20,-155
40007,11,125
40008,20,-50
40009,20,-125
40010,20,-95
40011,20,-80
40012,18,40
40013,20,-95
40014,20,-140
40015,12,160
40016,20,-5
40017,20,-80
40018,20,-140
40019,7,135
40020,11,95
40021,20,-125
40022,20,-140
40023,20,-65
40024,20,-110
40025,20,-50
40026,20,-155
40027,20,-20
40028,10,150
40029,20,-35
40030,20,-125
40031,20,-95
40032,20,-65
40033,20,-95
40034,20,-110
40035,20,-65
40036,4,120
40037,8,95
40038,13,135
40039,20,-155
40040,12,160
40041,20,-65
40042,20,-140
40043,20,-110
40044,20,-65
40045,11,155
40046,7,135
40047,20,-80
40048,8,110
40049,20,-65
40050,20,-35
40051,7,135
40052,20,-5
40053,16,90
40054,9,145
40055,14,170
40056,10,150
40057,20,-65
40058,7,135
40059,20,-80
40060,4,120
40061,20,-125
40062,4,120
40063,20,-80
40064,20,-65
40065,20,-95
40066,20,-80
40067,20,-125
40068,20,-95
40069,13,135
40070,20,-50
40071,20,-125
40072,20,-20
40073,7,135
40074,3,115
40075,20,-80
40076,12,100
40077,20,-65
40078,20,-65
40079,20,-185
40080,18,70
40081,20,-140
40082,20,-140
40083,20,-110
40084,20,-140
40085,7,135
40086,20,-125
40087,7,135
40088,19,135
40089,20,-110
40090,9,145
40091,9,130
40092,20,-80
40093,20,-140
40094,20,-65
40095,20,-110
40096,20,-110
40097,11,95
40098,20,-155
40099,20,-110
40100,12,160
40101,20,-155
40102,20,-80
40103,20,-50
40104,20,-140
40105,12,160
40106,7,135
40107,20,-80
40108,20,-125
40109,7,120
40110,20,-110
40111,20,-155
40112,20,-125
40113,20,-20
40114,20,-80
40115,20,-185
40116,4,120
40117,20,-65
40118,20,-35
40119,20,-80
40120,20,-5
40121,20,-80
40122,20,-95
40123,20,-110
40124,4,120
40125,20,-80
40126,7,135
40127,5,125
40128,20,25
40129,20,-140
40130,20,-155
40131,20,-35
40132,10,150
40133,8,140
40134,20,-110
40135,20,-65
40136,20,-80
40137,17,65
40138,20,-140
40139,20,-110
40140,9,145
40141,10,120
40142,9,115
40143,20,-170
40144,20,-110
40145,20,-80
40146,20,-80
40147,20,-50
40148,11,140
40149,20,-65
40150,20,-95
40151,5,125
40152,13,90
40153,20,-110
40154,10,150
40155,20,-50
40156,20,-95
40157,20,-65
40158,12,160
40159,20,-140
40160,20,-125
40161,20,-95
40162,11,140
40163,10,150
40164,20,-140
40165,20,-140
40166,5,125
40167,20,-140
40168,10,120
40169,8,140
40170,20,-155
40171,7,135
40172,5,125
40173,15,115
40174,1,105
40175,11,155
40176,10,105
40177,11,125
40178,20,-140
40179,20,-140
40180,20,-20
40181,12,160
40182,20,-185
40183,10,150
40184,20,-125
40185,10,150
40186,20,-95
40187,10,150
40188,10,135
40189,20,-140
40190,6,130
40191,20,-65
40192,20,-110
40193,13,165
40194,5,125
40195,7,135
40196,20,-125
40197,5,125
40198,20,10
40199,20,-65
40200,20,-50
40201,19,0
40202,14,170
40203,20,-110
40204,20,-125
40205,20,-110
40206,12,70
40207,8,140
40208,20,-80
40209,20,-95
40210,20,-65
40211,20,-50
40212,20,-125
40213,20,-125
40214,20,-125
40215,12,40
40216,8,140
40217,6,130
40218,20,-95
40219,20,-140
40220,14,170
40221,20,10
40222,20,-95
40223,20,-65
40224,20,-80
40225,20,-80
40226,20,-35
40227,8,140
40228,20,-65
40229,20,-50
40230,20,-65
40231,20,-65
40232,3,115
40233,20,-65
40234,12,160
40235,20,10
40236,13,120
40237,9,85
40238,20,-170
40239,12,145
40240,11,80
40241,20,-95
40242,20,-185
40243,16,135
40244,20,-110
40245,17,50
40246,13,105
40247,20,-110
40248,16,120
40249,20,-170
40250,20,-125
40251,6,130
40252,20,-140
40253,20,-110
40254,20,-95
40255,16,105
40256,20,-80
40257,20,-80
40258,20,-170
40259,20,-110
40260,20,-125
40261,4,120
40262,6,130
40263,20,-140
40264,7,135
40265,20,-155
40266,20,-95
40267,20,-185
40268,20,-80
40269,20,-65
40270,20,-65
40271,20,-65
40272,20,-140
40273,20,-20
40274,20,-110
40275,20,-95
40276,20,-80
40277,20,-95
40278,20,-95
40279,20,-5
40280,20,-185
40281,20,-155
40282,20,-80
40283,7,135
40284,20,-20
40285,20,-125
40286,20,-125
40287,7,135
40288,13,165
40289,20,-35
40290,20,-110
40291,20,-95
40292,20,-95
40293,10,150
40294,20,-95
40295,20,-140
40296,20,-35
40297,20,-65
40298,20,-65
40299,20,-50
40300,12,160
40301,7,135
40302,20,-170
40303,20,-95
40304,20,-65
40305,20,-125
40306,20,-110
40307,20,-140
40308,10,150
40309,20,-110
40310,2,110
40311,20,-80
40312,20,-95
40313,11,110
40314,20,-140
40315,20,-125
40316,20,-65
40317,20,-95
40318,20,-80
40319,20,-125
40320,11,110
40321,20,-95
40322,20,-20
40323,20,-110
40324,20,-110
40325,10,150
40326,20,-65
40327,20,-110
40328,20,-140
40329,10,105
40330,17,95
40331,12,130
40332,20,-80
40333,20,-95
40334,20,-140
40335,13,15
40336,20,-110
40337,20,-95
40338,9,145
40339,20,-140
40340,5,110
40341,20,-50
40342,20,-50
40343,20,-20
40344,20,-50
40345,10,150
40346,20,-125
40347,20,-35
40348,20,-110
40349,20,-35
40350,20,-50
40351,20,-50
40352,12,85
40353,20,-110
40354,20,-155
40355,20,-125
40356,20,-155
40357,20,-140
40358,20,-110
40359,20,-125
40360,20,-35
40361,20,-50
40362,20,-95
40363,20,-110
40364,13,165
40365,8,140
40366,20,-65
40367,20,-65
40368,20,-80
40369,20,-65
40370,20,-35
40371,20,-185
40372,20,-125
40373,20,-80
40374,20,-50
40375,20,-125
40376,20,-65
40377,10,150
40378,10,150
40379,20,-110
40380,20,-50
40381,20,-50
40382,20,-5
40383,20,-20
40384,20,-110
40385,20,-50
40386,20,-125
40387,20,-110
40388,4,120
40389,20,-20
40390,20,-125
40391,5,125
40392,18,175
40393,20,-80
40394,20,-140
40395,9,145
40396,20,-95
40397,18,25
40398,10,150
40399,20,-185
40400,7,135
40401,7,135
40402,20,-65
40403,20,-50
40404,20,-50
40405,11,155
40406,20,-140
40407,9,145
40408,20,-110
40409,20,-80
40410,20,-50
40411,20,-5
40412,20,-50
40413,20,-155
40414,20,-80
40415,20,-50
40416,20,-140
40417,12,160
40418,6,130
40419,8,140
40420,5,125
40421,20,-170
40422,20,-140
40423,20,-35
40424,10,150
40425,20,-95
40426,20,-95
40427,20,-95
40428,10,150
40429,8,140
40430,20,-80
40431,20,25
40432,9,145
40433,20,-50
40434,20,-110
40435,9,145
40436,20,-65
40437,11,140
40438,20,-155
40439,10,150
40440,6,130
40441,20,-140
40442,11,155
40443,20,-80
40444,20,-170
40445,20,80
40446,20,-65
40447,14,50
40448,5,125
40449,6,115
40450,12,115
40451,20,-95
40452,20,-80
40453,10,150
40454,20,-65
40455,20,-5
40456,8,140
40457,20,-110
40458,20,-80
40459,20,-50
40460,20,-95
40461,10,150
40462,20,-65
40463,11,155
40464,9,55
40465,20,-35
40466,20,-170
40467,14,65
40468,8,65
40469,20,-65
40470,10,75
40471,20,-140
40472,20,-80
40473,10,150
40474,9,145
40475,20,-65
40476,20,-125
40477,11,50
40478,20,-95
40479,20,-20
40480,7,135
40481,7,120
40482,13,90
40483,9,145
40484,20,-125
40485,20,-125
40486,20,-20
40487,8,140
40488,4,120
40489,20,10
40490,20,-95
40491,20,-110
40492,20,-80
40493,20,-110
40494,17,35
